?a  <isMarriedTo>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	0.00004287	0.00464037	0.18181818	0.5	0.63636364	0.31818182	0.11570248	2	11	1.2727272727272727	1.2727272727272727	?a
?e  <influences>  ?a  ?e  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	0.00015004	0.0162413	0.10769231	0.63636364	0.83076923	0.52867133	0.08946746	7	65	5.815384615384615	5.815384615384615	?a
?a  <wasBornIn>  ?f  ?b  <hasCapital>  ?f   => ?a  <isCitizenOf>  ?b	0.00072877	0.07888631	0.07692308	0.80952381	0.90497738	0.73260073	0.06961364	34	442	30.76923076923077	30.76923076923077	?a
?a  <wasBornIn>  ?f  ?f  <isLocatedIn>  ?b   => ?a  <isCitizenOf>  ?b	0.00057873	0.06264501	0.04054054	0.36486486	0.88888889	0.32432432	0.03603604	27	666	24.0	24.0	?a
?a  <isLocatedIn>  ?f  ?f  <isLocatedIn>  ?b   => ?a  <isCitizenOf>  ?b	0.00015004	0.0162413	0.00641026	0.38888889	0.98351648	0.38247863	0.00630459	7	1092	6.884615384615384	6.884615384615384	?a
?e  <isMarriedTo>  ?a  ?e  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	0.00004287	0.00464037	0.09090909	0.5	0.81818182	0.40909091	0.07438017	2	22	1.6363636363636362	1.6363636363636362	?a
?a  <participatedIn>  ?f  ?b  <participatedIn>  ?f   => ?a  <dealsWith>  ?b	0.00435118	0.39038462	0.06739708	0.10967045	0.38545817	0.04227337	0.02597875	203	3012	78.24800796812748	78.24800796812748	?b
?a  <livesIn>  ?b  ?a  <wasBornIn>  ?b   => ?a  <diedIn>  ?b	0.0000643	0.00395257	0.10344828	0.75	0.86206897	0.64655172	0.08917955	3	29	2.586206896551724	2.586206896551724	?a
?a  <hasChild>  ?f  ?f  <diedIn>  ?b   => ?a  <diedIn>  ?b	0.00008574	0.00527009	0.02739726	0.13793103	0.80136986	0.11053377	0.02195534	4	146	3.2054794520547945	3.2054794520547945	?a
?a  <isCitizenOf>  ?f  ?f  <hasCapital>  ?b   => ?a  <diedIn>  ?b	0.00051443	0.03162055	0.06138107	0.38095238	0.83887468	0.31957131	0.05149103	24	391	20.132992327365727	20.132992327365727	?a
?a  <hasChild>  ?f  ?f  <wasBornIn>  ?b   => ?a  <diedIn>  ?b	0.00019291	0.01185771	0.05487805	0.32142857	0.82926829	0.26655052	0.04550863	9	164	7.463414634146341	7.463414634146341	?a
?a  <isCitizenOf>  ?f  ?b  <isLocatedIn>  ?f   => ?a  <diedIn>  ?b	0.00047156	0.02898551	0.00322156	0.01239437	0.74007907	0.00917281	0.00238421	22	6829	16.281739639771562	16.281739639771562	?a
?e  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?e   => ?a  <isCitizenOf>  ?b	0.00015004	0.0162413	0.00641026	0.38888889	0.98351648	0.38247863	0.00630459	7	1092	6.884615384615384	6.884615384615384	?a
?a  <influences>  ?f  ?f  <diedIn>  ?b   => ?a  <diedIn>  ?b	0.00004287	0.00263505	0.02941176	0.0952381	0.69117647	0.06582633	0.02032872	2	68	1.3823529411764706	1.3823529411764706	?a
?a  <livesIn>  ?f  ?b  <isLocatedIn>  ?f   => ?a  <diedIn>  ?b	0.0000643	0.00395257	0.00123001	0.024	0.94874949	0.02276999	0.00116697	3	2439	2.846248462484625	2.846248462484625	?a
?a  <isMarriedTo>  ?f  ?f  <diedIn>  ?b   => ?a  <diedIn>  ?b	0.00030008	0.01844532	0.13333333	0.48275862	0.72380952	0.34942529	0.09650794	14	105	10.133333333333333	10.133333333333333	?a
?a  <isMarriedTo>  ?f  ?f  <wasBornIn>  ?b   => ?a  <diedIn>  ?b	0.00008574	0.00527009	0.025	0.15384615	0.8375	0.12884615	0.0209375	4	160	3.35	3.35	?a
?e  <influences>  ?a  ?e  <wasBornIn>  ?b   => ?a  <diedIn>  ?b	0.00010717	0.00658762	0.00914077	0.23809524	0.96160878	0.22895447	0.00878984	5	547	4.8080438756855575	4.8080438756855575	?a
?e  <isMarriedTo>  ?a  ?e  <diedIn>  ?b   => ?a  <diedIn>  ?b	0.00030008	0.01844532	0.08235294	0.48275862	0.82941176	0.40040568	0.0683045	14	170	11.611764705882353	11.611764705882353	?a
?e  <hasChild>  ?a  ?e  <diedIn>  ?b   => ?a  <diedIn>  ?b	0.00008574	0.00527009	0.01465201	0.13793103	0.89377289	0.12327902	0.01309557	4	273	3.5750915750915753	3.5750915750915753	?a
?e  <influences>  ?a  ?e  <diedIn>  ?b   => ?a  <diedIn>  ?b	0.0000643	0.00395257	0.00849858	0.14285714	0.94050992	0.13435856	0.007993	3	353	2.821529745042493	2.821529745042493	?a
?e  <isMarriedTo>  ?a  ?e  <wasBornIn>  ?b   => ?a  <diedIn>  ?b	0.00004287	0.00263505	0.00760456	0.08333333	0.90874525	0.07572877	0.00691061	2	263	1.817490494296578	1.817490494296578	?a
?e  <hasChild>  ?a  ?e  <wasBornIn>  ?b   => ?a  <diedIn>  ?b	0.00004287	0.00263505	0.00593472	0.07407407	0.91988131	0.06813936	0.00545924	2	337	1.8397626112759644	1.8397626112759644	?a
?e  <isKnownFor>  ?b  ?e  <hasChild>  ?a   => ?a  <isKnownFor>  ?b	0.00008574	0.01503759	0.08	0.08	1	0.08	0.08	4	50	4.0	4.0	?b
?a  <isLocatedIn>  ?f  ?f  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	0.00004287	0.00643087	0.00091785	1	0.99908215	0.99908215	0.00091701	2	2179	1.9981642955484167	1.9981642955484167	?a
?a  <dealsWith>  ?f  ?f  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	0.00090024	0.13504823	0.07792208	0.0935412	0.16697588	0.01561912	0.01301111	42	539	7.012987012987014	7.012987012987014	?a
?a  <hasChild>  ?f  ?f  <hasWonPrize>  ?b   => ?a  <hasWonPrize>  ?b	0.00004287	0.0018018	0.11764706	0.66666667	0.82352941	0.54901961	0.09688581	2	17	1.6470588235294117	1.6470588235294117	?a
?e  <dealsWith>  ?a  ?e  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	0.00081451	0.1221865	0.06473595	0.08278867	0.21805792	0.01805273	0.01411619	38	587	8.286201022146505	8.286201022146505	?a
?a  <hasAcademicAdvisor>  ?f  ?f  <hasWonPrize>  ?b   => ?a  <hasWonPrize>  ?b	0.00010717	0.0045045	0.09615385	0.17857143	0.46153846	0.08241758	0.0443787	5	52	2.307692307692308	2.307692307692308	?a
?e  <isLocatedIn>  ?a  ?e  <hasOfficialLanguage>  ?b   => ?a  <hasOfficialLanguage>  ?b	0.00004287	0.00643087	0.02941176	0.66666667	0.95588235	0.6372549	0.02811419	2	68	1.911764705882353	1.911764705882353	?a
?a  <influences>  ?f  ?f  <hasWonPrize>  ?b   => ?a  <hasWonPrize>  ?b	0.00015004	0.00630631	0.04069767	0.12962963	0.68604651	0.08893196	0.0279205	7	172	4.802325581395349	4.802325581395349	?a
?a  <isMarriedTo>  ?f  ?f  <hasWonPrize>  ?b   => ?a  <hasWonPrize>  ?b	0.00012861	0.00540541	0.06185567	0.5	0.87628866	0.43814433	0.05420342	6	97	5.257731958762887	5.257731958762887	?a
?e  <isMarriedTo>  ?a  ?e  <hasWonPrize>  ?b   => ?a  <hasWonPrize>  ?b	0.00012861	0.00540541	0.06593407	0.75	0.91208791	0.68406593	0.06013766	6	91	5.472527472527473	5.472527472527473	?a
?e  <hasAcademicAdvisor>  ?a  ?e  <hasWonPrize>  ?b   => ?a  <hasWonPrize>  ?b	0.00010717	0.0045045	0.10204082	0.29411765	0.65306122	0.19207683	0.0666389	5	49	3.2653061224489797	3.2653061224489797	?a
?e  <influences>  ?a  ?e  <hasWonPrize>  ?b   => ?a  <hasWonPrize>  ?b	0.00017148	0.00720721	0.01275917	0.13114754	0.90271132	0.11838837	0.01151785	8	627	7.221690590111643	7.221690590111643	?a
?a  <created>  ?b  ?a  <produced>  ?b   => ?a  <directed>  ?b	0.00079307	0.03948773	0.44047619	0.925	0.52380952	0.48452381	0.23072562	37	84	19.380952380952383	19.380952380952383	?b
?a  <produced>  ?b  ?a  <actedIn>  ?b   => ?a  <directed>  ?b	0.00025721	0.01280683	0.2	0.85714286	0.76666667	0.65714286	0.15333333	12	60	9.2	9.2	?b
?a  <isMarriedTo>  ?f  ?f  <created>  ?b   => ?a  <directed>  ?b	0.0000643	0.00320171	0.00225056	0.05357143	0.9579895	0.05132087	0.00215602	3	1333	2.873968492123031	2.873968492123031	?b
?a  <isMarriedTo>  ?f  ?f  <actedIn>  ?b   => ?a  <directed>  ?b	0.00070733	0.03521878	0.0124247	0.22	0.9435241	0.2075753	0.011723	33	2656	31.13629518072289	31.13629518072289	?b
?e  <created>  ?b  ?e  <isMarriedTo>  ?a   => ?a  <directed>  ?b	0.0000643	0.00320171	0.00350058	0.05555556	0.9369895	0.05205497	0.00328001	3	857	2.8109684947491247	2.8109684947491247	?b
?e  <isMarriedTo>  ?a  ?e  <actedIn>  ?b   => ?a  <directed>  ?b	0.0006216	0.03094984	0.00945549	0.2027972	0.95337463	0.19334171	0.00901463	29	3067	27.647864362569287	27.647864362569287	?b
?a  <isLeaderOf>  ?b  ?a  <livesIn>  ?b   => ?a  <wasBornIn>  ?b	0.00004287	0.00109529	0.4	0.5	0.2	0.1	0.08	2	5	0.3999999999999999	0.3999999999999999	?a
?a  <livesIn>  ?b  ?a  <diedIn>  ?b   => ?a  <wasBornIn>  ?b	0.0000643	0.00164294	0.23076923	0.75	0.69230769	0.51923077	0.15976331	3	13	2.0769230769230766	2.0769230769230766	?a
?a  <livesIn>  ?f  ?f  <hasCapital>  ?b   => ?a  <wasBornIn>  ?b	0.0000643	0.00164294	0.02970297	0.09677419	0.69306931	0.06707122	0.02058622	3	101	2.0792079207920793	2.0792079207920793	?a
?a  <livesIn>  ?f  ?b  <isLocatedIn>  ?f   => ?a  <wasBornIn>  ?b	0.00015004	0.00383352	0.00287003	0.00690335	0.58425584	0.00403332	0.00167683	7	2439	4.08979089790898	4.08979089790898	?a
?a  <hasChild>  ?f  ?f  <wasBornIn>  ?b   => ?a  <wasBornIn>  ?b	0.00032152	0.00821468	0.09146341	0.32608696	0.7195122	0.23462354	0.06580904	15	164	10.792682926829269	10.792682926829269	?a
?a  <hasChild>  ?f  ?f  <diedIn>  ?b   => ?a  <wasBornIn>  ?b	0.00004287	0.00109529	0.01369863	0.07407407	0.81506849	0.06037544	0.01116532	2	146	1.63013698630137	1.63013698630137	?a
?a  <influences>  ?f  ?f  <diedIn>  ?b   => ?a  <wasBornIn>  ?b	0.0000643	0.00164294	0.04411765	0.15789474	0.72058824	0.11377709	0.03179066	3	68	2.161764705882353	2.161764705882353	?a
?a  <influences>  ?f  ?f  <wasBornIn>  ?b   => ?a  <wasBornIn>  ?b	0.00004287	0.00109529	0.00873362	0.025	0.65065502	0.01626638	0.00568258	2	229	1.3013100436681224	1.3013100436681224	?a
?a  <isCitizenOf>  ?f  ?f  <hasCapital>  ?b   => ?a  <wasBornIn>  ?b	0.00072877	0.01861993	0.08695652	0.31481481	0.72378517	0.22785829	0.06293784	34	391	24.608695652173914	24.608695652173914	?a
?a  <isCitizenOf>  ?f  ?b  <isLocatedIn>  ?f   => ?a  <wasBornIn>  ?b	0.00057873	0.01478642	0.00395373	0.01112485	0.6446039	0.00717112	0.00254859	27	6829	17.404305169131646	17.404305169131646	?a
?e  <hasChild>  ?a  ?e  <diedIn>  ?b   => ?a  <wasBornIn>  ?b	0.00023578	0.0060241	0.04029304	0.32352941	0.87545788	0.28323637	0.03527486	11	273	9.63003663003663	9.63003663003663	?a
?e  <hasChild>  ?a  ?e  <wasBornIn>  ?b   => ?a  <wasBornIn>  ?b	0.00034295	0.00876232	0.04747774	0.29090909	0.83679525	0.24343135	0.03972915	16	337	13.388724035608309	13.388724035608309	?a
?e  <influences>  ?a  ?e  <wasBornIn>  ?b   => ?a  <wasBornIn>  ?b	0.0000643	0.00164294	0.00548446	0.03703704	0.85191956	0.03155258	0.00467232	3	547	2.555758683729433	2.555758683729433	?a
?a  <directed>  ?b  ?a  <produced>  ?b   => ?a  <actedIn>  ?b	0.00025721	0.00243952	0.18181818	0.57142857	0.68181818	0.38961039	0.12396694	12	66	8.181818181818183	8.181818181818183	?b
?a  <directed>  ?b  ?a  <created>  ?b   => ?a  <actedIn>  ?b	0.00042869	0.00406587	0.09009009	0.5	0.81981982	0.40990991	0.07385764	20	222	16.396396396396398	16.396396396396398	?b
?a  <produced>  ?b  ?a  <created>  ?b   => ?a  <actedIn>  ?b	0.00042869	0.00406587	0.23809524	0.71428571	0.66666667	0.47619048	0.15873016	20	84	13.333333333333336	13.333333333333336	?b
?e  <diedIn>  ?b  ?a  <isMarriedTo>  ?e   => ?a  <wasBornIn>  ?b	0.00004287	0.00109529	0.01904762	0.08333333	0.77142857	0.06428571	0.01469388	2	105	1.542857142857143	1.542857142857143	?a
?e  <diedIn>  ?b  ?e  <isMarriedTo>  ?a   => ?a  <wasBornIn>  ?b	0.00008574	0.00219058	0.02352941	0.15384615	0.84705882	0.13031674	0.0199308	4	170	3.388235294117647	3.388235294117647	?a
?e  <isMarriedTo>  ?a  ?e  <wasBornIn>  ?b   => ?a  <wasBornIn>  ?b	0.00023578	0.0060241	0.0418251	0.2244898	0.81368821	0.1826647	0.03403259	11	263	8.950570342205323	8.950570342205323	?a
?a  <isMarriedTo>  ?f  ?f  <wasBornIn>  ?b   => ?a  <wasBornIn>  ?b	0.00023578	0.0060241	0.06875	0.2244898	0.69375	0.1557398	0.04769531	11	160	7.63125	7.63125	?a
?a  <hasChild>  ?f  ?f  <produced>  ?b   => ?a  <actedIn>  ?b	0.0000643	0.00060988	0.08108108	0.23076923	0.64864865	0.14968815	0.05259313	3	37	1.945945945945946	1.945945945945946	?b
?e  <produced>  ?b  ?a  <isMarriedTo>  ?e   => ?a  <actedIn>  ?b	0.00021434	0.00203293	0.041841	0.12658228	0.66945607	0.08474127	0.02801071	10	239	6.694560669456067	6.694560669456067	?b
?e  <produced>  ?b  ?e  <isMarriedTo>  ?a   => ?a  <actedIn>  ?b	0.00027865	0.00264281	0.05603448	0.15116279	0.62931034	0.09512831	0.03526308	13	232	8.181034482758621	8.181034482758621	?b
?e  <directed>  ?b  ?e  <isMarriedTo>  ?a   => ?a  <actedIn>  ?b	0.00070733	0.00670868	0.0988024	0.30555556	0.67664671	0.20675316	0.06685432	33	334	22.32934131736527	22.32934131736527	?b
?e  <directed>  ?b  ?a  <influences>  ?e   => ?a  <actedIn>  ?b	0.00004287	0.00040659	0.01785714	0.06896552	0.74107143	0.05110837	0.01323342	2	112	1.4821428571428572	1.4821428571428572	?b
?e  <directed>  ?b  ?a  <isMarriedTo>  ?e   => ?a  <actedIn>  ?b	0.0006216	0.00589551	0.116	0.32954545	0.648	0.21354545	0.075168	29	250	18.792	18.792	?b
?a  <hasChild>  ?f  ?f  <actedIn>  ?b   => ?a  <actedIn>  ?b	0.00010717	0.00101647	0.01466276	0.01466276	1	0.01466276	0.01466276	5	341	5.0	5.0	?b
?b  <hasChild>  ?a  ?b  <isMarriedTo>  ?a   => ?a  <hasChild>  ?b	0.00023578	0.00402047	0.36666667	0.55	0.33333333	0.18333333	0.12222222	11	30	3.666666666666667	3.666666666666667	?b
?b  <hasChild>  ?a  ?a  <isMarriedTo>  ?b   => ?a  <hasChild>  ?b	0.00023578	0.00402047	0.55	0.61111111	0.1	0.06111111	0.055	11	20	1.0999999999999996	1.0999999999999996	?b
?a  <influences>  ?f  ?f  <actedIn>  ?b   => ?a  <actedIn>  ?b	0.00015004	0.00142305	0.00888325	0.00888325	1	0.00888325	0.00888325	7	788	7.000000000000001	7.000000000000001	?b
?e  <hasChild>  ?a  ?e  <actedIn>  ?b   => ?a  <actedIn>  ?b	0.00010717	0.00101647	0.00530223	0.00530223	1	0.00530223	0.00530223	5	943	5.0	5.0	?b
?a  <livesIn>  ?f  ?b  <livesIn>  ?f   => ?a  <hasChild>  ?b	0.00015004	0.00255848	0.00675024	0.06862745	0.90163934	0.06187721	0.00608628	7	1037	6.311475409836065	6.311475409836065	?b
?e  <influences>  ?a  ?e  <actedIn>  ?b   => ?a  <actedIn>  ?b	0.00017148	0.00162635	0.00300639	0.00300639	1	0.00300639	0.00300639	8	2661	8.0	8.0	?b
?a  <isKnownFor>  ?f  ?b  <isKnownFor>  ?f   => ?a  <hasChild>  ?b	0.00008574	0.00146199	0.01843318	0.12121212	0.84792627	0.10277894	0.01562998	4	217	3.391705069124424	3.391705069124424	?b
?e  <created>  ?b  ?e  <isMarriedTo>  ?a   => ?a  <actedIn>  ?b	0.00017148	0.00162635	0.00933489	0.14035088	0.93348891	0.13101599	0.00871402	8	857	7.467911318553091	7.467911318553091	?b
?e  <isMarriedTo>  ?a  ?e  <actedIn>  ?b   => ?a  <actedIn>  ?b	0.00115746	0.01097784	0.01760678	0.01760678	1	0.01760678	0.01760678	54	3067	54.0	54.0	?b
?e  <created>  ?b  ?a  <isMarriedTo>  ?e   => ?a  <actedIn>  ?b	0.00023578	0.00223623	0.00825206	0.18644068	0.95573893	0.17818861	0.00788682	11	1333	10.513128282070518	10.513128282070518	?b
?e  <influences>  ?a  ?e  <created>  ?b   => ?a  <actedIn>  ?b	0.00004287	0.00040659	0.00005755	0.00277008	0.97922302	0.00271253	0.00005636	2	34750	1.9584460431654676	1.9584460431654676	?b
?a  <isMarriedTo>  ?f  ?f  <actedIn>  ?b   => ?a  <actedIn>  ?b	0.00115746	0.01097784	0.02033133	0.02033133	1	0.02033133	0.02033133	54	2656	54.0	54.0	?b
?a  <actedIn>  ?f  ?b  <actedIn>  ?f   => ?a  <hasChild>  ?b	0.00010717	0.00182749	0.00323206	0.08333333	0.96121526	0.08010127	0.00310671	5	1547	4.806076276664512	4.806076276664512	?b
?a  <hasWonPrize>  ?f  ?b  <hasWonPrize>  ?f   => ?a  <hasChild>  ?b	0.00004287	0.00073099	0.00012467	0.01941748	0.99357935	0.0192928	0.00012387	2	16042	1.9871587083904747	1.9871587083904747	?b
?a  <diedIn>  ?f  ?b  <diedIn>  ?f   => ?a  <hasChild>  ?b	0.00008574	0.00146199	0.00090971	0.00747664	0.87832613	0.00656692	0.00079902	4	4397	3.513304525813054	3.513304525813054	?b
?a  <diedIn>  ?f  ?b  <wasBornIn>  ?f   => ?a  <hasChild>  ?b	0.00023578	0.00402047	0.00200584	0.01971326	0.89824945	0.01770743	0.00180174	11	5484	9.880743982494531	9.880743982494531	?b
?a  <wasBornIn>  ?f  ?b  <diedIn>  ?f   => ?a  <hasChild>  ?b	0.00004287	0.00073099	0.0003647	0.00338409	0.89223195	0.0030194	0.00032539	2	5484	1.7844638949671772	1.7844638949671772	?b
?a  <hasChild>  ?f  ?f  <hasChild>  ?b   => ?a  <hasChild>  ?b	0.00032152	0.00548246	0.00815217	0.00815217	1	0.00815217	0.00815217	15	1840	15.0	15.0	?b
?a  <wasBornIn>  ?f  ?b  <wasBornIn>  ?f   => ?a  <hasChild>  ?b	0.00038582	0.00657895	0.00144625	0.01956522	0.92608067	0.01811897	0.00133934	18	12446	16.669452032781617	16.669452032781617	?b
?a  <hasChild>  ?f  ?f  <isMarriedTo>  ?b   => ?a  <hasChild>  ?b	0.00032152	0.00548246	0.01794258	0.03787879	0.52631579	0.0199362	0.00944347	15	836	7.894736842105265	7.894736842105265	?b
?a  <hasChild>  ?f  ?b  <hasChild>  ?f   => ?a  <hasChild>  ?b	0.00025721	0.00438596	0.00601805	0.01617251	0.62788365	0.01015445	0.00377864	12	1994	7.5346038114343035	7.5346038114343035	?b
?a  <isMarriedTo>  ?f  ?f  <hasChild>  ?b   => ?a  <hasChild>  ?b	0.01440391	0.24561404	0.39069767	0.39069767	1	0.39069767	0.39069767	672	1720	672.0	672.0	?b
?a  <hasChild>  ?f  ?b  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	0.00032152	0.00548246	0.01901141	0.03846154	0.50570342	0.01945013	0.00961413	15	789	7.585551330798479	7.585551330798479	?b
?a  <isMarriedTo>  ?f  ?f  <isMarriedTo>  ?b   => ?a  <hasChild>  ?b	0.00004287	0.00073099	0.00199402	0.00550964	0.63808574	0.00351562	0.00127235	2	1003	1.2761714855433697	1.2761714855433697	?b
?a  <isMarriedTo>  ?f  ?b  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	0.00010717	0.00182749	0.0025355	0.00814332	0.68864097	0.00560783	0.00174605	5	1972	3.443204868154158	3.443204868154158	?b
?e  <isMarriedTo>  ?b  ?a  <isMarriedTo>  ?e   => ?a  <hasChild>  ?b	0.00004287	0.00073099	0.00199402	0.00550964	0.63808574	0.00351562	0.00127235	2	1003	1.2761714855433697	1.2761714855433697	?b
?a  <graduatedFrom>  ?f  ?b  <graduatedFrom>  ?f   => ?a  <influences>  ?b	0.0000643	0.0010661	0.00314795	0.02970297	0.89401889	0.02655502	0.00281433	3	953	2.6820566631689404	2.6820566631689404	?b
?b  <isMarriedTo>  ?f  ?f  <isMarriedTo>  ?a   => ?a  <hasChild>  ?b	0.0000643	0.00109649	0.00299103	0.00854701	0.65004985	0.00555598	0.00194432	3	1003	1.9501495513459621	1.9501495513459621	?b
?a  <diedIn>  ?f  ?b  <diedIn>  ?f   => ?a  <influences>  ?b	0.0000643	0.0010661	0.00068228	0.01107011	0.93836707	0.01038783	0.00064023	3	4397	2.815101205367296	2.815101205367296	?b
?e  <hasChild>  ?a  ?e  <hasChild>  ?b   => ?a  <hasChild>  ?b	0.00032152	0.00548246	0.00134953	0.00134953	1	0.00134953	0.00134953	15	11115	15.0	15.0	?b
?a  <actedIn>  ?f  ?b  <directed>  ?f   => ?a  <influences>  ?b	0.00004287	0.00071073	0.01538462	0.14285714	0.89230769	0.12747253	0.01372781	2	130	1.7846153846153845	1.7846153846153845	?b
?a  <isInterestedIn>  ?f  ?b  <isInterestedIn>  ?f   => ?a  <influences>  ?b	0.00004287	0.00071073	0.03030303	0.03030303	0	0	0	2	66	0.0	0.0	?b
?e  <hasChild>  ?b  ?a  <hasChild>  ?e   => ?a  <hasChild>  ?b	0.00032152	0.00548246	0.00815217	0.00815217	1	0.00815217	0.00815217	15	1840	15.0	15.0	?b
?a  <actedIn>  ?f  ?b  <actedIn>  ?f   => ?a  <influences>  ?b	0.00017148	0.00284293	0.0051713	0.04519774	0.885585	0.04002644	0.00457963	8	1547	7.084680025856496	7.084680025856496	?b
?e  <hasChild>  ?b  ?e  <isMarriedTo>  ?a   => ?a  <hasChild>  ?b	0.01442534	0.24597953	0.31700424	0.31700424	1	0.31700424	0.31700424	673	2123	673.0	673.0	?b
?e  <isMarriedTo>  ?a  ?b  <isMarriedTo>  ?e   => ?a  <hasChild>  ?b	0.0000643	0.00109649	0.00299103	0.00854701	0.65004985	0.00555598	0.00194432	3	1003	1.9501495513459621	1.9501495513459621	?b
?a  <isCitizenOf>  ?f  ?b  <isCitizenOf>  ?f   => ?a  <influences>  ?b	0.00019291	0.00319829	0.0008743	0.01910828	0.95424519	0.01823398	0.00083429	9	10294	8.588206722362541	8.588206722362541	?b
?b  <diedIn>  ?f  ?a  <wasBornIn>  ?f   => ?a  <influences>  ?b	0.00010717	0.00177683	0.00091174	0.01607717	0.94328957	0.01516543	0.00086004	5	5484	4.716447848285923	4.716447848285923	?b
?a  <hasWonPrize>  ?f  ?b  <hasWonPrize>  ?f   => ?a  <influences>  ?b	0.00017148	0.00284293	0.00049869	0.01292407	0.96141379	0.01242538	0.00047945	8	16042	7.691310310435107	7.691310310435107	?b
?b  <actedIn>  ?f  ?a  <created>  ?f   => ?a  <influences>  ?b	0.00004287	0.00071073	0.00892857	0.05555556	0.83928571	0.04662698	0.00749362	2	224	1.6785714285714286	1.6785714285714286	?b
?a  <isMarriedTo>  ?f  ?f  <influences>  ?b   => ?a  <influences>  ?b	0.00004287	0.00071073	0.00591716	0.00591716	1	0.00591716	0.00591716	2	338	2.0	2.0	?b
?a  <wasBornIn>  ?f  ?b  <wasBornIn>  ?f   => ?a  <influences>  ?b	0.0000643	0.0010661	0.00024104	0.00502513	0.95203278	0.00478408	0.00022948	3	12446	2.856098344849751	2.856098344849751	?b
?a  <influences>  ?f  ?f  <influences>  ?b   => ?a  <influences>  ?b	0.00923822	0.15316276	0.06860872	0.06860872	1	0.06860872	0.06860872	431	6282	431.0	431.0	?b
?b  <isMarriedTo>  ?a  ?a  <hasChild>  ?b   => ?a  <isMarriedTo>  ?b	0.00034295	0.00959808	0.8	1	0.2	0.2	0.16	16	20	3.1999999999999993	3.1999999999999993	?b
?a  <influences>  ?f  ?b  <influences>  ?f   => ?a  <influences>  ?b	0.00589446	0.09772566	0.07982583	0.08664146	0.07866473	0.00681563	0.00627948	275	3445	21.63280116110304	21.63280116110304	?b
?e  <created>  ?a  ?e  <created>  ?b   => ?a  <hasChild>  ?b	0.00004287	0.00073099	0.00000497	0.04347826	0.99988579	0.0434733	0.00000497	2	402773	1.9997715834974041	1.9997715834974041	?b
?a  <isLeaderOf>  ?f  ?b  <isLeaderOf>  ?f   => ?a  <isMarriedTo>  ?b	0.00004287	0.00119976	0.01834862	0.18181818	0.89908257	0.16346956	0.01649693	2	109	1.7981651376146788	1.7981651376146788	?b
?a  <created>  ?f  ?b  <created>  ?f   => ?a  <influences>  ?b	0.00025721	0.00426439	0.00623701	0.02891566	0.78430353	0.02267866	0.00489171	12	1924	9.411642411642411	9.411642411642411	?b
?e  <influences>  ?a  ?e  <influences>  ?b   => ?a  <influences>  ?b	0.00973121	0.16133618	0.00884473	0.00884473	1	0.00884473	0.00884473	454	51330	454.0	454.0	?b
?b  <hasChild>  ?a  ?a  <hasChild>  ?b   => ?a  <isMarriedTo>  ?b	0.00023578	0.00659868	0.78571429	0.91666667	0.14285714	0.13095238	0.1122449	11	14	1.571428571428572	1.571428571428572	?b
?e  <isMarriedTo>  ?a  ?e  <influences>  ?b   => ?a  <influences>  ?b	0.00004287	0.00071073	0.00687285	0.00687285	1	0.00687285	0.00687285	2	291	2.0	2.0	?b
?a  <diedIn>  ?f  ?b  <diedIn>  ?f   => ?a  <isMarriedTo>  ?b	0.00030008	0.00839832	0.00318399	0.02766798	0.88492154	0.024484	0.00281758	14	4397	12.388901523766204	12.388901523766204	?b
?a  <diedIn>  ?f  ?b  <wasBornIn>  ?f   => ?a  <isMarriedTo>  ?b	0.00008574	0.00239952	0.00072939	0.00594354	0.87727936	0.00521414	0.00063988	4	5484	3.5091174325309993	3.5091174325309993	?b
?a  <isCitizenOf>  ?f  ?b  <isCitizenOf>  ?f   => ?a  <isMarriedTo>  ?b	0.00004287	0.00119976	0.00019429	0.00510204	0.96191956	0.00490775	0.00018689	2	10294	1.9238391295900525	1.9238391295900525	?b
?a  <actedIn>  ?f  ?b  <produced>  ?f   => ?a  <isMarriedTo>  ?b	0.00012861	0.00359928	0.05042017	0.11320755	0.55462185	0.06278738	0.02796413	6	119	3.327731092436975	3.327731092436975	?b
?a  <actedIn>  ?f  ?b  <directed>  ?f   => ?a  <isMarriedTo>  ?b	0.00027865	0.00779844	0.1	0.2826087	0.64615385	0.1826087	0.06461538	13	130	8.399999999999999	8.399999999999999	?b
?e  <influences>  ?b  ?a  <influences>  ?e   => ?a  <influences>  ?b	0.00923822	0.15316276	0.06860872	0.06860872	1	0.06860872	0.06860872	431	6282	431.0	431.0	?b
?a  <actedIn>  ?f  ?b  <created>  ?f   => ?a  <isMarriedTo>  ?b	0.00015004	0.00419916	0.03125	0.15555556	0.79910714	0.12430556	0.0249721	7	224	5.59375	5.59375	?b
