?a  <livesIn>  ?f  ?b  <livesIn>  ?f  ?a  rdf:type  <wordnet_person_100007846>  ?b  rdf:type  <wordnet_person_100007846>   => ?a  <isMarriedTo>  ?b	0.000045598	0.010172601	0.000221991	0.008291423	122	549572	14714	?b	0.0	0.0	0.0	0.0	0.0	527.0
?a  <actedIn>  ?f  ?b  <actedIn>  ?f  ?a  rdf:type  <wordnet_person_100007846>  ?b  rdf:type  <wordnet_person_100007846>   => ?a  <isMarriedTo>  ?b	0.000183514	0.040940549	0.001351444	0.006278933	491	363315	78198	?b	0.0	0.0	0.0	0.0	0.0	540.0
?a  <isCitizenOf>  ?f  ?b  <isLocatedIn>  ?f  ?b  rdf:type  <wordnet_city_108524735>  ?a  rdf:type  <wordnet_person_100007846>   => ?a  <wasBornIn>  ?b	0.000402909	0.019262727	0.004018235	0.013711698	1078	268277	78619	?a	0.0	0.0	0.0	0.0	0.0	2527.0
?a  <actedIn>  ?f  ?b  <directed>  ?f  ?a  rdf:type  <wordnet_person_100007846>  ?b  rdf:type  <wordnet_person_100007846>   => ?a  <isMarriedTo>  ?b	0.000057932	0.012924206	0.002143875	0.014437407	155	72299	10736	?b	0.0	0.0	0.0	0.0	0.0	327.0
?b  <actedIn>  ?f  ?a  <directed>  ?f  ?a  rdf:type  <wordnet_person_100007846>  ?b  rdf:type  <wordnet_person_100007846>   => ?a  <isMarriedTo>  ?b	0.000053073	0.01184024	0.001964066	0.008170311	142	72299	17380	?b	0.0	0.0	0.0	0.0	0.0	123.0
?e  <actedIn>  ?b  ?e  <isMarriedTo>  ?a  ?b  rdf:type  <wordnet_movie_106613686>  ?a  rdf:type  <wordnet_person_100007846>   => ?a  <directed>  ?b	0.000000374	0.000029875	0.0625	0.076923077	1	16	13	?b	0.0	0.0	0.0	0.0	0.0	0.0
?e  <created>  ?a  ?e  <created>  ?b  ?a  rdf:type  <wordnet_person_100007846>  ?b  rdf:type  <wordnet_person_100007846>   => ?a  <isMarriedTo>  ?b	0.000032517	0.007254232	0.024335664	0.037419355	87	3575	2325	?b	0.0	0.0	0.0	0.0	0.0	65.0
?a  <wasBornIn>  ?f  ?b  <wasBornIn>  ?f  ?a  rdf:type  <wordnet_person_100007846>  ?b  rdf:type  <wordnet_person_100007846>   => ?a  <hasChild>  ?b	0.000091944	0.021289485	0.00002915	0.00073595	246	8439241	334262	?b	0.0	0.0	0.0	0.0	0.0	8161.0
?a  <diedIn>  ?f  ?b  <diedIn>  ?f  ?a  rdf:type  <wordnet_person_100007846>  ?b  rdf:type  <wordnet_person_100007846>   => ?a  <isMarriedTo>  ?b	0.000057558	0.012840824	0.000042449	0.00086071	154	3627921	178922	?b	0.0	0.0	0.0	0.0	0.0	3272.0
?a  <isCitizenOf>  ?f  ?b  <isCitizenOf>  ?f  ?a  rdf:type  <wordnet_person_100007846>  ?b  rdf:type  <wordnet_person_100007846>   => ?a  <hasAcademicAdvisor>  ?b	0.000036628	0.050333847	0.000008626	0.0002617	98	11360908	374475	?a	0.0	0.0	0.0	0.0	0.0	11139.0
?a  <hasWonPrize>  ?f  ?b  <hasWonPrize>  ?f  ?a  rdf:type  <wordnet_person_100007846>  ?b  rdf:type  <wordnet_person_100007846>   => ?a  <hasAcademicAdvisor>  ?b	0.000030648	0.042116076	0.000005391	0.002042748	82	15209419	40142	?a	0.0	0.0	0.0	0.0	0.0	11884.0
?a  <hasWonPrize>  ?f  ?b  <hasWonPrize>  ?f  ?a  rdf:type  <wordnet_person_100007846>  ?b  rdf:type  <wordnet_person_100007846>   => ?a  <influences>  ?b	0.000078115	0.014982079	0.000013741	0.001261536	209	15209419	165671	?b	0.0	0.0	0.0	0.0	0.0	13072.0
?a  <isCitizenOf>  ?f  ?b  <isCitizenOf>  ?f  ?a  rdf:type  <wordnet_person_100007846>  ?b  rdf:type  <wordnet_person_100007846>   => ?a  <influences>  ?b	0.000063165	0.012114695	0.000014876	0.00034965	169	11360908	483340	?b	0.0	0.0	0.0	0.0	0.0	10675.0
